"","time","trap.id","nmales","ntrees"
"1028",85,81,249,19
"1029",77,10,183,46
"1030",61,55,18,10
"1031",68,10,34,21
"1032",52,59,15,7
"1033",69,27,71,10
"1034",75,91,159,13
"1035",50,49,23,9
"1036",121,26,736,21
"1037",71,71,116,15
"1038",71,96,84,29
"1039",88,18,304,23
"1040",61,99,14,11
"1041",80,58,258,192
"1042",71,27,80,12
"1043",77,44,187,41
"1044",72,37,107,20
"1045",86,58,231,36
"1046",73,71,105,14
"1047",88,86,383,231
"1048",75,15,166,22
"1049",70,65,70,18
"1050",73,71,132,11
"1051",63,37,19,10
"1052",62,6,12,6
"1053",80,27,217,13
"1054",51,44,14,14
"1055",54,15,16,4
"1056",79,18,272,181
"1057",92,35,262,39
"1058",76,58,184,35
"1059",58,88,14,6
"1060",89,58,298,44
"1061",70,44,72,28
"1062",67,8,29,5
"1063",75,71,188,15
"1064",83,66,265,28
"1065",70,27,90,9
"1066",72,46,111,20
"1067",80,71,230,17
"1068",70,57,66,11
"1069",46,58,4,5
"1070",59,27,12,8
"1071",76,91,154,18
"1072",69,35,44,19
"1073",70,72,74,10
"1074",49,58,4,6
"1075",75,37,161,11
"1076",69,12,47,18
"1077",79,99,241,49
"1078",69,54,15,13
"1079",68,35,35,8
"1080",78,86,239,175
"1081",75,27,147,17
"1082",46,6,8,4
"1083",72,71,107,12
"1084",80,43,293,203
"1085",55,71,16,5
"1086",40,27,3,4
"1087",76,41,165,31
"1088",59,66,12,5
"1089",82,3,244,17
"1090",74,14,117,29
"1091",71,27,85,9
"1092",49,10,12,7
"1093",77,76,175,18
"1094",70,35,81,24
"1095",77,71,171,13
"1096",70,25,73,20
"1097",47,45,7,8
"1098",68,43,39,7
"1099",49,27,4,5
"1100",70,35,59,15
"1101",72,71,99,13
"1102",50,27,13,9
"1103",74,6,152,15
"1104",49,82,5,6
"1105",72,37,106,33
"1106",76,44,176,27
"1107",64,41,13,8
"1108",80,46,209,22
"1109",74,35,129,19
"1110",76,53,70,46
"1111",82,14,361,219
"1112",78,95,215,39
"1113",58,15,9,8
"1114",76,60,140,38
"1115",58,71,18,7
"1116",53,71,16,8
"1117",69,39,51,12
"1118",72,57,98,37
"1119",97,27,293,17
"1120",64,73,11,7
"1121",52,71,15,7
"1122",53,14,8,10
"1123",70,6,86,14
"1124",85,14,274,36
"1125",69,71,52,7
"1126",74,20,146,13
"1127",50,71,16,7
"1128",59,91,16,6
"1129",60,37,17,7
"1130",77,71,186,13
"1131",55,27,10,7
"1132",95,24,285,16
"1133",83,58,340,200
"1134",74,27,139,12
"1135",71,90,98,15
"1136",70,30,84,24
"1137",67,88,26,11
"1138",70,6,74,20
"1139",78,71,196,14
"1140",60,14,10,3
"1141",74,86,39,37
"1142",76,71,158,21
"1143",79,14,229,39
"1144",79,3,196,13
"1145",51,37,14,5
"1146",72,41,103,19
"1147",77,97,184,30
"1148",68,27,36,7
"1149",79,56,233,35
"1150",78,10,211,45
"1151",54,91,11,7
"1152",37,6,2,2
"1153",75,15,146,27
"1154",72,27,107,8
"1155",77,71,200,25
"1156",72,6,93,11
"1157",72,6,115,18
"1158",49,58,12,6
"1159",41,27,3,3
"1160",85,36,244,11
"1161",82,27,250,12
"1162",54,59,18,6
"1163",84,74,284,34
"1164",79,45,214,21
"1165",55,71,12,4
"1166",50,7,6,11
"1167",77,27,199,14
"1168",70,27,61,7
"1169",75,27,143,14
"1170",72,61,21,29
"1171",86,14,252,33
"1172",73,14,112,30
"1173",74,46,154,18
"1174",69,97,51,24
"1175",73,35,121,19
"1176",73,27,122,15
"1177",70,10,56,29
"1178",65,57,8,13
"1179",78,76,218,19
"1180",79,86,261,197
"1181",71,58,101,25
"1182",84,88,242,13
"1183",70,88,76,11
"1184",62,46,14,7
"1185",67,35,26,15
"1186",73,71,94,9
"1187",70,3,87,18
"1188",83,18,260,17
"1189",71,37,79,14
"1190",71,35,85,20
"1191",76,27,162,15
"1192",74,54,39,36
"1193",60,71,11,7
"1194",79,71,231,17
"1195",70,88,68,10
"1196",57,9,18,8
"1197",65,36,16,7
"1198",48,44,5,4
"1199",51,6,17,10
"1200",74,35,119,41
"1201",72,42,26,24
"1202",78,88,202,10
"1203",78,36,170,13
"1204",83,58,264,41
"1205",80,58,265,188
"1206",71,6,94,12
"1207",67,71,22,7
"1208",73,71,120,11
"1209",77,67,188,29
"1210",68,45,38,7
"1211",53,14,18,7
"1212",75,6,154,22
"1213",81,66,246,13
"1214",72,35,104,34
"1215",71,27,79,9
"1216",71,27,94,10
"1217",87,43,281,15
"1218",72,9,95,13
"1219",72,27,103,13
"1220",79,20,223,41
"1221",51,90,9,4
"1222",77,6,189,47
"1223",65,69,19,9
"1224",79,27,208,12
"1225",68,90,38,14
"1226",55,15,18,9
"1227",55,27,11,4
"1228",71,76,89,10
"1229",50,41,16,9
"1230",84,6,281,25
"1231",77,96,187,37
"1232",53,49,18,5
"1233",74,37,119,26
"1234",69,37,54,11
"1235",75,45,160,12
"1236",52,71,17,7
"1237",66,33,20,7
"1238",84,44,263,53
"1239",63,35,15,13
"1240",71,27,75,13
"1241",75,40,168,25
"1242",79,57,209,45
"1243",73,61,133,30
"1244",68,100,45,15
"1245",68,72,40,7
"1246",68,71,44,9
"1247",70,14,72,20
"1248",70,56,75,13
"1249",72,6,109,12
"1250",74,40,28,40
"1251",55,10,16,8
"1252",70,78,69,19
"1253",76,44,171,23
"1254",71,59,100,23
"1255",69,23,49,15
"1256",80,27,226,19
"1257",54,18,18,7
"1258",72,71,111,10
"1259",70,46,60,28
"1260",67,10,23,23
"1261",78,86,256,181
"1262",69,50,64,20
"1263",49,68,5,9
"1264",54,27,10,7
"1265",72,6,108,21
"1266",75,80,169,19
"1267",85,56,251,30
"1268",73,53,21,35
"1269",75,71,140,13
"1270",74,44,138,22
"1271",77,27,185,19
"1272",52,72,11,3
"1273",75,27,160,13
"1274",75,59,157,32
"1275",69,6,43,9
"1276",74,27,151,13
"1277",70,26,60,31
"1278",62,10,16,5
"1279",80,65,243,35
"1280",67,27,29,8
"1281",78,97,189,39
"1282",71,55,87,15
"1283",67,39,30,17
"1284",73,59,120,22
"1285",77,86,65,66
"1286",64,45,10,6
"1287",79,94,237,47
"1288",65,48,10,6
"1289",80,48,256,13
"1290",52,59,10,12
"1291",79,40,295,196
"1292",70,39,62,8
"1293",80,54,280,201
"1294",75,43,45,42
"1295",74,46,122,18
"1296",51,27,10,6
"1297",50,35,13,8
"1298",73,27,106,10
"1299",72,81,114,12
"1300",68,9,49,11
"1301",64,53,8,10
"1302",75,33,45,40
"1303",59,35,11,7
"1304",53,27,19,8
"1305",52,39,22,11
"1306",55,65,15,7
"1307",50,14,6,8
"1308",56,76,10,9
"1309",60,66,15,5
"1310",58,59,14,7
"1311",76,9,164,36
"1312",70,27,65,15
"1313",76,58,145,32
"1314",73,10,140,41
"1315",73,65,106,29
"1316",77,14,183,30
"1317",61,44,18,10
"1318",51,10,12,14
"1319",76,27,172,20
"1320",81,27,244,13
"1321",50,44,14,10
"1322",58,59,12,8
"1323",88,63,299,29
"1324",79,71,219,18
"1325",77,10,176,36
"1326",70,88,73,10
"1327",52,9,12,9
"1328",70,86,66,20
"1329",76,6,201,40
"1330",76,6,161,17
"1331",49,27,10,5
"1332",73,10,123,37
"1333",70,69,64,16
"1334",79,81,250,169
"1335",74,18,140,16
"1336",55,27,19,9
"1337",57,6,18,7
"1338",81,88,237,22
"1339",48,71,2,6
"1340",75,49,152,23
"1341",73,6,128,15
"1342",65,86,9,9
"1343",68,96,49,20
"1344",72,71,103,12
"1345",72,72,100,20
"1346",54,44,20,11
"1347",50,13,13,8
"1348",53,27,20,6
"1349",49,14,9,8
"1350",57,27,14,6
"1351",72,27,82,11
"1352",56,18,14,7
"1353",73,27,128,12
"1354",79,58,278,170
"1355",72,27,122,17
"1356",76,71,172,15
"1357",71,37,74,17
"1358",96,16,250,15
"1359",72,27,92,10
"1360",69,44,60,11
"1361",73,27,124,16
"1362",50,35,18,8
"1363",74,69,128,30
"1364",93,24,314,21
"1365",73,27,107,11
"1366",59,69,10,11
"1367",71,6,93,11
"1368",74,53,125,29
"1369",78,86,220,178
"1370",73,48,126,9
"1371",84,15,245,38
"1372",57,49,18,9
"1373",77,6,202,19
"1374",71,71,86,12
"1375",64,76,17,11
"1376",59,14,6,10
"1377",74,80,134,10
"1378",88,47,395,243
"1379",79,45,218,20
"1380",72,27,116,11
"1381",53,12,17,6
"1382",53,71,19,7
"1383",90,80,301,32
"1384",80,10,212,48
"1385",75,88,169,12
"1386",64,71,16,7
"1387",52,90,17,5
"1388",44,97,4,5
"1389",70,71,68,11
"1390",81,65,262,33
"1391",69,27,55,9
"1392",50,27,8,7
"1393",61,41,11,10
"1394",61,21,8,10
"1395",73,6,110,16
"1396",70,71,62,9
"1397",59,35,23,7
"1398",81,71,278,16
"1399",79,1,218,35
"1400",69,14,59,18
"1401",72,44,103,31
"1402",79,53,271,192
"1403",76,27,163,12
"1404",81,58,246,39
"1405",58,69,16,10
"1406",79,86,247,176
"1407",70,46,71,34
"1408",57,24,14,8
"1409",51,59,11,6
"1410",90,43,263,15
"1411",73,14,112,28
"1412",78,71,181,13
"1413",72,57,109,44
"1414",68,37,43,10
"1415",52,58,18,8
"1416",65,81,22,7
"1417",80,41,230,21
"1418",75,58,43,43
"1419",76,58,181,34
"1420",72,22,112,41
"1421",75,35,166,36
"1422",68,80,39,7
"1423",75,27,143,15
"1424",59,96,11,5
"1425",82,97,287,38
"1426",64,44,14,8
"1427",81,27,242,15
"1428",64,48,15,6
"1429",78,59,178,33
"1430",79,44,225,54
"1431",73,6,127,11
"1432",81,55,265,12
"1433",72,46,111,19
"1434",67,2,42,17
"1435",72,9,102,30
"1436",69,59,53,16
"1437",78,53,253,168
"1438",80,36,236,16
"1439",78,14,213,28
"1440",50,97,18,10
"1441",74,71,127,17
"1442",57,12,17,8
"1443",75,27,142,12
"1444",68,50,35,13
"1445",76,53,187,32
"1446",72,27,91,14
"1447",71,44,75,29
"1448",73,35,113,20
"1449",70,10,54,37
"1450",70,35,77,20
"1451",57,71,15,5
"1452",72,71,93,12
"1453",52,59,14,11
"1454",73,33,117,25
"1455",83,83,331,215
"1456",66,11,20,5
"1457",52,58,4,6
"1458",76,74,42,42
"1459",76,40,42,40
"1460",69,6,58,12
"1461",51,12,19,7
"1462",80,14,220,32
"1463",56,43,16,5
"1464",68,8,34,16
"1465",77,80,178,11
"1466",53,35,14,9
"1467",72,96,103,27
"1468",79,27,212,15
"1469",80,35,216,51
"1470",67,46,22,12
"1471",78,27,203,13
"1472",74,100,147,23
"1473",47,53,4,6
"1474",90,10,357,72
"1475",75,27,152,14
"1476",76,27,167,10
"1477",71,27,89,12
"1478",75,39,142,22
"1479",55,33,9,6
"1480",59,93,14,6
"1481",69,86,72,15
"1482",37,35,3,2
"1483",67,88,29,8
"1484",79,27,237,19
"1485",38,27,3,1
"1486",51,6,10,2
"1487",70,3,82,13
"1488",84,36,274,16
"1489",82,27,246,19
"1490",52,27,20,5
"1491",72,9,117,19
"1492",59,66,19,6
"1493",75,27,149,14
"1494",68,71,42,10
"1495",75,58,136,28
"1496",75,37,157,17
"1497",73,90,127,18
"1498",76,27,173,12
"1499",75,27,128,13
"1500",66,48,18,4
"1501",77,67,191,34
"1502",78,86,195,36
"1503",48,27,2,4
"1504",71,44,76,27
"1505",77,95,173,36
"1506",77,71,177,14
"1507",75,67,146,30
"1508",74,44,135,39
"1509",72,76,104,35
"1510",79,27,211,14
"1511",81,14,260,37
"1512",55,59,13,7
"1513",45,18,4,3
"1514",54,76,9,9
"1515",60,51,11,6
"1516",68,27,38,7
"1517",72,3,99,15
"1518",70,27,68,10
"1519",54,14,18,9
"1520",72,10,132,43
"1521",63,66,13,8
"1522",66,44,13,20
"1523",70,86,68,20
"1524",78,53,244,163
"1525",82,86,254,39
"1526",62,96,16,9
"1527",73,35,108,37
"1528",48,27,1,5
"1529",68,81,36,11
"1530",63,53,11,7
"1531",59,27,13,4
"1532",79,39,199,20
"1533",75,53,147,34
"1534",42,44,3,2
"1535",73,27,129,13
"1536",56,24,13,7
"1537",76,86,56,35
"1538",75,6,147,19
"1539",55,9,21,4
"1540",51,71,20,6
"1541",78,27,186,13
"1542",45,6,4,4
"1543",51,3,13,6
"1544",50,49,19,7
"1545",48,91,8,3
"1546",73,27,138,16
"1547",71,27,75,13
"1548",80,45,238,18
"1549",76,10,171,49
"1550",66,91,21,14
"1551",71,67,72,26
"1552",52,58,8,8
"1553",78,86,258,177
"1554",75,57,161,18
"1555",69,27,33,9
"1556",52,14,16,9
"1557",71,87,15,11
"1558",59,3,20,7
"1559",83,39,239,16
"1560",89,53,393,245
"1561",72,6,96,11
"1562",69,51,43,15
"1563",52,100,12,8
"1564",47,31,5,6
"1565",53,59,14,7
"1566",71,35,99,10
"1567",63,11,17,17
"1568",61,74,10,11
"1569",65,76,19,10
"1570",51,74,12,6
"1571",54,41,18,6
"1572",77,27,206,17
"1573",73,6,99,13
"1574",72,27,100,15
"1575",69,27,59,12
"1576",72,71,109,13
"1577",77,14,197,21
"1578",73,62,109,32
"1579",78,18,191,14
"1580",82,27,260,12
"1581",82,26,294,17
"1582",72,3,93,14
"1583",75,86,52,40
"1584",39,27,4,2
"1585",79,14,213,36
"1586",68,27,36,6
"1587",73,81,129,9
"1588",81,86,289,201
"1589",48,3,7,6
"1590",76,59,172,29
"1591",74,65,130,33
"1592",79,6,211,20
"1593",80,66,243,16
"1594",70,27,76,9
"1595",82,49,259,16
"1596",77,27,202,15
"1597",79,86,194,26
"1598",74,71,120,12
"1599",50,59,10,8
"1600",75,27,143,8
"1601",80,33,271,185
"1602",81,58,277,39
"1603",64,99,16,7
"1604",84,51,258,15
"1605",74,1,145,36
"1606",68,37,44,11
"1607",76,100,145,15
"1608",78,10,219,28
"1609",62,71,9,5
"1610",50,20,17,9
"1611",73,71,131,10
"1612",49,88,5,3
"1613",76,91,181,14
"1614",52,37,16,9
"1615",75,59,150,29
"1616",80,54,267,191
"1617",80,86,270,204
"1618",34,86,1,1
"1619",76,23,56,38
"1620",78,42,290,191
"1621",78,90,197,19
"1622",81,68,304,212
"1623",58,49,17,9
"1624",56,33,9,7
"1625",61,67,12,9
"1626",75,37,151,20
"1627",81,27,246,16
"1628",75,59,154,25
"1629",97,32,285,45
"1630",69,66,67,11
"1631",68,71,34,7
"1632",71,100,84,30
"1633",77,35,150,35
"1634",81,8,239,38
"1635",75,53,44,33
"1636",50,49,15,7
"1637",69,27,65,9
"1638",70,59,71,16
"1639",56,15,13,8
"1640",52,27,14,5
"1641",81,53,250,29
"1642",63,42,9,5
"1643",50,35,18,6
"1644",76,49,171,20
"1645",80,88,268,17
"1646",77,9,182,18
"1647",75,27,138,15
"1648",73,74,32,31
"1649",79,27,211,19
"1650",81,67,216,36
"1651",72,66,98,10
"1652",63,35,13,6
"1653",80,26,261,22
"1654",58,86,11,9
"1655",76,53,62,61
"1656",73,3,129,6
"1657",70,10,60,30
"1658",65,24,13,8
"1659",75,90,142,23
"1660",60,37,11,9
"1661",62,44,17,12
"1662",75,10,150,45
"1663",79,23,285,199
"1664",65,33,15,8
"1665",57,88,20,5
"1666",72,27,100,11
"1667",81,10,261,21
"1668",78,86,214,160
"1669",56,92,15,3
"1670",50,58,9,8
"1671",79,14,239,178
"1672",59,15,11,5
"1673",56,76,16,7
"1674",72,57,85,33
"1675",78,65,201,36
"1676",76,33,87,61
"1677",73,57,128,15
"1678",65,28,15,8
"1679",69,6,58,12
"1680",80,71,228,19
"1681",73,6,133,11
"1682",56,36,19,5
"1683",69,45,41,7
"1684",77,90,197,14
"1685",63,96,16,12
"1686",61,6,20,13
"1687",65,43,8,6
"1688",49,88,7,3
"1689",78,71,220,15
"1690",76,59,164,26
"1691",50,27,20,8
"1692",67,86,28,8
"1693",82,35,258,46
"1694",77,27,189,16
"1695",69,82,69,15
"1696",62,45,18,7
"1697",71,14,16,20
"1698",73,35,123,40
"1699",79,49,243,20
"1700",50,59,14,7
"1701",76,6,160,15
"1702",66,14,7,9
"1703",74,26,126,12
"1704",71,6,95,16
"1705",54,37,12,5
"1706",79,44,231,47
"1707",75,27,145,13
"1708",76,80,168,13
"1709",51,44,9,9
"1710",60,80,9,5
"1711",73,71,122,7
"1712",82,10,282,50
"1713",79,14,257,152
"1714",79,59,195,34
"1715",71,71,81,13
"1716",68,44,35,19
"1717",74,71,144,15
"1718",58,48,18,7
"1719",76,18,156,14
"1720",57,55,10,6
"1721",81,10,244,53
"1722",75,35,145,55
"1723",45,10,6,4
"1724",74,44,135,37
"1725",72,3,110,10
"1726",77,57,175,11
"1727",74,27,139,12
"1728",75,26,140,48
"1729",74,99,135,48
"1730",70,27,62,8
"1731",76,9,174,19
"1732",58,96,13,13
"1733",74,88,126,11
"1734",71,37,83,10
"1735",76,59,186,29
"1736",75,45,137,16
"1737",41,27,3,4
"1738",75,59,158,50
"1739",83,54,354,218
"1740",68,71,25,6
"1741",74,97,125,30
"1742",71,76,90,7
"1743",78,37,193,41
"1744",63,74,14,10
"1745",74,71,133,16
"1746",55,96,18,5
"1747",63,59,18,5
"1748",72,58,110,25
"1749",99,26,340,39
"1750",80,44,234,22
"1751",73,27,103,16
"1752",79,86,248,178
"1753",74,37,143,23
"1754",70,71,59,13
"1755",88,3,279,20
"1756",83,53,342,216
"1757",79,36,218,56
"1758",78,37,226,21
"1759",64,35,9,8
"1760",78,44,225,20
"1761",60,14,13,9
"1762",73,17,100,14
"1763",79,71,235,15
"1764",50,19,17,7
"1765",71,59,92,21
"1766",67,27,28,12
"1767",68,27,35,10
"1768",80,53,239,36
"1769",69,10,40,17
"1770",51,71,14,6
"1771",74,59,154,27
"1772",72,71,118,13
"1773",75,14,172,34
"1774",56,35,18,9
"1775",57,10,11,6
"1776",67,35,35,13
"1777",75,11,140,18
"1778",69,27,48,9
"1779",77,28,175,24
"1780",60,71,20,5
"1781",76,27,150,15
"1782",73,46,116,15
"1783",87,76,248,14
"1784",75,27,149,12
"1785",69,71,54,10
"1786",57,18,15,5
"1787",69,100,53,7
"1788",69,27,47,10
"1789",77,58,44,54
"1790",58,70,19,9
"1791",70,27,69,14
"1792",76,27,180,17
"1793",80,76,223,17
"1794",71,71,79,11
"1795",69,59,58,15
"1796",51,6,22,3
"1797",45,100,5,3
"1798",51,70,15,13
"1799",66,82,24,11
"1800",94,10,311,14
"1801",67,7,32,12
"1802",75,37,157,14
"1803",67,6,33,14
"1804",66,27,20,5
"1805",42,35,4,4
"1806",62,43,10,12
"1807",74,67,128,26
"1808",59,36,13,9
"1809",73,71,128,12
"1810",54,59,10,9
"1811",57,32,12,18
"1812",70,27,60,9
"1813",73,57,128,12
"1814",70,35,74,14
"1815",78,86,247,181
"1816",68,39,33,8
"1817",71,44,95,31
"1818",67,18,33,5
"1819",75,6,135,36
"1820",72,27,87,10
"1821",72,27,107,11
"1822",55,71,12,5
"1823",56,80,12,4
"1824",74,18,122,14
"1825",79,96,218,18
"1826",85,53,334,236
"1827",63,45,13,7
"1828",77,6,192,21
"1829",73,35,129,24
"1830",78,59,220,34
"1831",67,27,24,6
"1832",52,45,18,6
"1833",84,4,286,46
"1834",73,48,130,13
"1835",70,27,63,10
"1836",75,11,136,42
"1837",70,3,53,14
"1838",70,35,78,17
"1839",75,71,154,14
"1840",75,12,142,14
"1841",50,71,18,6
"1842",69,46,52,14
"1843",60,46,17,5
"1844",75,43,158,15
"1845",79,6,225,45
"1846",61,36,13,8
"1847",63,70,14,8
"1848",72,90,94,18
"1849",71,27,86,11
"1850",68,70,44,12
"1851",78,61,195,32
"1852",77,36,175,12
"1853",75,14,139,25
"1854",78,10,195,55
"1855",79,46,223,44
"1856",71,8,92,24
"1857",76,37,178,33
"1858",53,86,4,4
"1859",74,26,126,49
"1860",73,9,126,10
"1861",81,7,306,193
"1862",50,35,14,4
"1863",59,37,18,9
"1864",86,23,467,225
"1865",90,71,265,14
"1866",82,3,267,25
"1867",52,35,10,8
"1868",53,10,19,11
"1869",60,6,14,11
"1870",78,86,242,176
"1871",68,100,35,9
"1872",67,15,44,21
"1873",75,27,163,10
"1874",75,27,147,13
"1875",72,35,78,17
"1876",59,14,12,10
"1877",69,11,53,10
"1878",74,10,112,40
"1879",52,10,12,10
"1880",50,27,17,9
"1881",83,97,247,35
"1882",88,48,287,22
"1883",73,10,118,16
"1884",58,37,16,6
"1885",42,44,4,4
"1886",77,27,176,12
"1887",70,30,67,21
"1888",67,41,30,5
"1889",67,35,34,7
"1890",70,41,68,32
"1891",74,78,140,10
"1892",91,49,267,16
"1893",80,71,224,18
"1894",71,49,91,13
"1895",68,58,40,11
"1896",57,43,19,6
"1897",53,37,13,6
"1898",86,51,252,17
"1899",80,71,236,18
"1900",74,62,143,38
"1901",62,80,10,5
"1902",65,41,11,9
"1903",81,15,267,43
"1904",40,88,3,3
"1905",79,27,189,16
"1906",75,27,139,14
"1907",61,44,24,12
"1908",76,59,145,32
"1909",76,53,52,45
"1910",74,27,134,14
"1911",60,71,20,5
"1912",73,35,116,13
"1913",75,27,139,16
"1914",78,86,242,156
"1915",44,27,3,3
"1916",81,59,233,38
"1917",75,82,158,27
"1918",70,27,70,11
"1919",70,37,63,16
"1920",65,35,11,6
"1921",87,23,395,251
"1922",56,55,10,5
"1923",77,67,180,47
"1924",82,44,243,21
"1925",76,24,177,14
"1926",52,66,24,7
"1927",43,53,3,4
"1928",66,75,22,6
"1929",78,57,195,19
"1930",79,71,227,14
"1931",78,88,183,17
"1932",70,37,64,9
"1933",73,6,121,13
"1934",80,68,300,195
"1935",83,18,279,26
"1936",86,10,295,49
"1937",67,27,29,9
"1938",43,44,10,3
"1939",67,27,22,9
"1940",66,91,18,10
"1941",63,24,11,8
"1942",73,67,120,27
"1943",79,58,290,180
"1944",73,76,129,12
"1945",68,37,37,17
"1946",79,27,221,14
"1947",65,26,11,12
"1948",57,80,15,5
"1949",76,46,177,52
"1950",72,96,109,18
"1951",53,37,14,7
"1952",53,53,12,11
"1953",70,10,68,33
"1954",70,27,72,12
"1955",70,27,67,12
"1956",69,71,42,11
"1957",60,6,17,11
"1958",92,74,419,257
"1959",83,33,296,230
"1960",72,41,98,18
"1961",73,44,111,22
"1962",61,81,12,5
"1963",82,49,267,41
"1964",71,27,96,8
"1965",79,45,192,10
"1966",70,27,65,10
"1967",59,21,17,8
"1968",77,87,60,49
"1969",37,45,3,2
"1970",72,27,108,9
"1971",54,35,12,7
"1972",76,86,49,52
"1973",71,27,96,10
"1974",70,44,67,27
"1975",66,39,16,8
"1976",76,27,171,13
"1977",71,91,69,27
"1978",79,81,218,12
"1979",70,27,61,9
"1980",96,14,326,53
"1981",78,71,194,13
"1982",43,88,3,2
"1983",72,39,108,17
"1984",72,91,98,10
"1985",67,76,30,9
"1986",51,46,8,8
"1987",74,50,144,32
"1988",67,3,26,7
"1989",53,91,15,8
"1990",73,76,113,11
"1991",60,18,14,5
"1992",74,27,129,12
"1993",50,71,14,12
"1994",75,14,170,27
"1995",38,10,3,2
"1996",74,3,141,15
"1997",67,27,24,7
"1998",77,88,174,14
"1999",71,49,71,20
"2000",56,59,12,5
